,alpha,sigma,only_negative_disturbances,add_short_timescale,ews,p_linear,p_kendalltau,p_theilsen,p_kendalltau_adj,valid
324,1.0,0.001,False,False,ac1,0.12631578947368421,0.1368421052631579,0.04736842105263158,0.1368421052631579,1.0
325,1.0,0.001,False,False,ac1_thresh,0.1,0.12631578947368421,0.03684210526315789,0.12631578947368421,1.0
326,1.0,0.001,False,False,iqr,0.06842105263157895,0.09473684210526316,0.02631578947368421,0.09473684210526316,1.0
327,1.0,0.001,False,False,iqr_thresh,0.07894736842105263,0.1,0.031578947368421054,0.1,1.0
328,1.0,0.001,False,False,std_dev,0.09473684210526316,0.11052631578947368,0.042105263157894736,0.11052631578947368,1.0
329,1.0,0.001,False,False,std_dev_thresh,0.07368421052631578,0.09473684210526316,0.042105263157894736,0.09473684210526316,1.0
330,1.0,0.001,False,True,ac1,0.1,0.1,0.08421052631578947,0.010526315789473684,1.0
331,1.0,0.001,False,True,ac1_thresh,0.1,0.11052631578947368,0.08947368421052632,0.021052631578947368,1.0
332,1.0,0.001,False,True,iqr,0.1,0.07894736842105263,0.07368421052631578,0.005263157894736842,1.0
333,1.0,0.001,False,True,iqr_thresh,0.08947368421052632,0.07368421052631578,0.06842105263157895,0.005263157894736842,1.0
334,1.0,0.001,False,True,std_dev,0.08947368421052632,0.07894736842105263,0.05263157894736842,0.005263157894736842,1.0
335,1.0,0.001,False,True,std_dev_thresh,0.10526315789473684,0.09473684210526316,0.1,0.0,1.0
336,1.0,0.001,True,False,ac1,0.08421052631578947,0.11578947368421053,0.06315789473684211,0.11578947368421053,1.0
337,1.0,0.001,True,False,ac1_thresh,0.07894736842105263,0.10526315789473684,0.06315789473684211,0.10526315789473684,1.0
338,1.0,0.001,True,False,iqr,0.07368421052631578,0.07894736842105263,0.010526315789473684,0.07894736842105263,1.0
339,1.0,0.001,True,False,iqr_thresh,0.08421052631578947,0.07894736842105263,0.010526315789473684,0.07894736842105263,1.0
340,1.0,0.001,True,False,std_dev,0.1,0.08947368421052632,0.031578947368421054,0.08947368421052632,1.0
341,1.0,0.001,True,False,std_dev_thresh,0.08947368421052632,0.09473684210526316,0.031578947368421054,0.09473684210526316,1.0
342,1.0,0.001,True,True,ac1,0.09473684210526316,0.08947368421052632,0.08421052631578947,0.015789473684210527,1.0
343,1.0,0.001,True,True,ac1_thresh,0.1,0.08947368421052632,0.09473684210526316,0.015789473684210527,1.0
344,1.0,0.001,True,True,iqr,0.08947368421052632,0.1,0.08421052631578947,0.005263157894736842,1.0
345,1.0,0.001,True,True,iqr_thresh,0.08947368421052632,0.1,0.08421052631578947,0.005263157894736842,1.0
