,alpha,sigma,only_negative_disturbances,ews,p_linear,p_kendalltau,p_theilsen,p_kendalltau_adj,valid
199,1.25,0.5,True,iqr,0.10526315789473684,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.02
200,1.25,0.5,True,std_dev,0.0,0.0,0.0,0.0,0.02
201,1.5,1e-10,False,ac1,0.11421052631578947,0.10736842105263159,0.10157894736842105,0.09947368421052631,1.0
202,1.5,1e-10,False,iqr,0.09578947368421052,0.09631578947368422,0.09263157894736843,0.08947368421052632,1.0
203,1.5,1e-10,False,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
204,1.5,1e-10,True,ac1,0.11421052631578947,0.10736842105263159,0.10157894736842105,0.09947368421052631,1.0
205,1.5,1e-10,True,iqr,0.09578947368421052,0.09631578947368422,0.09263157894736843,0.08947368421052632,1.0
206,1.5,1e-10,True,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
207,1.5,1e-08,False,ac1,0.11421052631578947,0.10736842105263159,0.10157894736842105,0.09947368421052631,1.0
208,1.5,1e-08,False,iqr,0.09578947368421052,0.09631578947368422,0.09263157894736843,0.08947368421052632,1.0
209,1.5,1e-08,False,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
210,1.5,1e-08,True,ac1,0.11421052631578947,0.10736842105263159,0.10157894736842105,0.09947368421052631,1.0
211,1.5,1e-08,True,iqr,0.09578947368421052,0.09631578947368422,0.09263157894736843,0.08947368421052632,1.0
212,1.5,1e-08,True,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
213,1.5,1e-06,False,ac1,0.11421052631578947,0.10736842105263159,0.10157894736842105,0.09947368421052631,1.0
214,1.5,1e-06,False,iqr,0.09631578947368422,0.09631578947368422,0.0931578947368421,0.08947368421052632,1.0
215,1.5,1e-06,False,std_dev,0.09631578947368422,0.08736842105263158,0.09052631578947369,0.07947368421052632,1.0
216,1.5,1e-06,True,ac1,0.11421052631578947,0.10736842105263159,0.10157894736842105,0.09947368421052631,1.0
217,1.5,1e-06,True,iqr,0.09578947368421052,0.09578947368421052,0.09263157894736843,0.08947368421052632,1.0
218,1.5,1e-06,True,std_dev,0.09631578947368422,0.08736842105263158,0.09,0.07947368421052632,1.0
219,1.5,0.0001,False,ac1,0.1168421052631579,0.10947368421052632,0.10157894736842105,0.10210526315789474,1.0
220,1.5,0.0001,False,iqr,0.09631578947368422,0.09526315789473684,0.09473684210526316,0.08736842105263158,1.0
221,1.5,0.0001,False,std_dev,0.0968421052631579,0.08842105263157894,0.08947368421052632,0.07947368421052632,1.0
222,1.5,0.0001,True,ac1,0.11894736842105263,0.10947368421052632,0.1031578947368421,0.10263157894736842,1.0
223,1.5,0.0001,True,iqr,0.1,0.09526315789473684,0.09578947368421052,0.08842105263157894,1.0
224,1.5,0.0001,True,std_dev,0.09526315789473684,0.08789473684210526,0.08842105263157894,0.07842105263157895,1.0
225,1.5,0.001,False,ac1,0.11157894736842106,0.10421052631578948,0.09368421052631579,0.09473684210526316,1.0
226,1.5,0.001,False,iqr,0.0968421052631579,0.09631578947368422,0.09473684210526316,0.08789473684210526,1.0
227,1.5,0.001,False,std_dev,0.10105263157894737,0.09263157894736843,0.07368421052631578,0.08421052631578947,1.0
228,1.5,0.001,True,ac1,0.11473684210526315,0.11105263157894738,0.09631578947368422,0.1036842105263158,1.0
229,1.5,0.001,True,iqr,0.10263157894736842,0.09789473684210526,0.09368421052631579,0.08894736842105264,1.0
230,1.5,0.001,True,std_dev,0.10736842105263159,0.08736842105263158,0.07526315789473684,0.08105263157894736,1.0
231,1.5,0.01,False,ac1,0.09473684210526316,0.10210526315789474,0.07631578947368421,0.09368421052631579,1.0
232,1.5,0.01,False,iqr,0.09631578947368422,0.09157894736842105,0.08578947368421053,0.08368421052631579,1.0
233,1.5,0.01,False,std_dev,0.11368421052631579,0.09578947368421052,0.042105263157894736,0.0868421052631579,1.0
234,1.5,0.01,True,ac1,0.09720730397422127,0.09237379162191192,0.07250268528464017,0.08324382384532761,0.98
235,1.5,0.01,True,iqr,0.0966702470461869,0.09237379162191192,0.09022556390977443,0.08270676691729323,0.98
236,1.5,0.01,True,std_dev,0.10687432867883996,0.08378088077336197,0.031149301825993556,0.07411385606874328,0.98
237,1.5,0.02,False,ac1,0.08915145005370569,0.09505907626208378,0.06928034371643395,0.08539205155746508,0.98
238,1.5,0.02,False,iqr,0.09881847475832438,0.09989258861439312,0.09237379162191192,0.09076262083780881,0.98
239,1.5,0.02,False,std_dev,0.11493018259935553,0.0929108485499463,0.03920515574650913,0.08646616541353383,0.98
240,1.5,0.02,True,ac1,0.08700322234156821,0.09559613319011816,0.06874328678839957,0.08592910848549946,0.98
241,1.5,0.02,True,iqr,0.09022556390977443,0.08807733619763695,0.079484425349087,0.08216970998925886,0.98
242,1.5,0.02,True,std_dev,0.11224489795918367,0.079484425349087,0.03276047261009667,0.07357679914070892,0.98
243,1.5,0.05,False,ac1,0.08952794357026587,0.09820944112859468,0.0716223548562127,0.08735756918068367,0.97
244,1.5,0.05,False,iqr,0.09224091155724362,0.08464460119370591,0.07759088442756376,0.07759088442756376,0.97
245,1.5,0.05,False,std_dev,0.11285946825827456,0.08898534997287032,0.03906673901247965,0.07976125881714596,0.97
246,1.5,0.05,True,ac1,0.0849780701754386,0.09320175438596491,0.06524122807017543,0.08114035087719298,0.96
247,1.5,0.05,True,iqr,0.09375,0.08662280701754387,0.0800438596491228,0.07785087719298246,0.96
248,1.5,0.05,True,std_dev,0.10910087719298246,0.08223684210526316,0.03399122807017544,0.07510964912280702,0.96
249,1.5,0.1,False,ac1,0.09111488398415393,0.0967741935483871,0.07130730050933787,0.08488964346349745,0.93
250,1.5,0.1,False,iqr,0.09507640067911714,0.09394453876627051,0.08771929824561403,0.0865874363327674,0.93
251,1.5,0.1,False,std_dev,0.1143180531975099,0.09281267685342388,0.03791737408036219,0.08375778155065082,0.93
252,1.5,0.1,True,ac1,0.08771929824561403,0.09800362976406533,0.06957047791893527,0.08832425892316999,0.87
253,1.5,0.1,True,iqr,0.09618874773139746,0.09437386569872959,0.08166969147005444,0.08650937689050212,0.87
